timestamp,Live Zone1,Live Zone2,Live Zone3,Live Zone4,Total Count
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
38,1,4,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,92
39,1,3,3,10,93
39,2,3,3,10,93
39,1,3,3,10,93
39,1,3,3,10,93
39,1,3,3,10,93
39,1,3,3,10,93
39,1,3,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,10,93
39,1,4,3,9,94
39,1,5,3,9,94
39,1,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,2,5,3,9,95
40,1,5,3,9,95
40,1,5,3,9,95
40,1,5,3,9,95
40,1,5,3,9,96
40,2,5,3,9,96
40,2,5,3,9,96
40,2,5,3,9,96
40,1,5,3,9,96
40,1,5,3,9,96
40,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
41,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,5,3,9,96
42,1,4,3,9,96
42,1,4,3,9,96
42,1,4,3,9,96
42,1,4,3,9,96
42,1,4,3,9,96
42,1,4,3,9,96
42,1,4,3,9,97
42,1,5,3,9,97
42,1,5,3,9,97
42,1,5,3,8,97
42,1,5,3,8,97
42,1,5,3,8,97
42,1,5,3,8,97
42,1,5,3,8,97
42,1,5,3,8,97
42,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,5,3,8,97
43,1,5,3,8,97
43,1,4,3,8,97
43,1,5,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,9,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,8,97
43,1,4,3,9,97
43,1,4,3,8,97
43,1,4,3,7,97
43,1,3,3,7,97
43,1,3,3,7,97
44,1,3,3,7,97
44,1,3,3,7,97
44,1,3,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,6,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
44,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,1,4,3,7,97
45,0,4,3,7,97
45,0,4,3,7,97
45,0,4,3,6,97
45,0,4,3,6,97
45,0,4,3,6,97
45,0,4,3,6,97
45,0,4,3,6,97
45,0,4,3,6,97
45,0,4,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
45,0,3,3,6,97
46,0,3,3,6,97
46,0,3,3,6,97
46,0,4,3,6,97
46,0,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
46,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,97
47,1,4,3,6,98
47,2,4,3,6,98
47,2,4,3,6,98
47,1,4,3,6,98
47,1,4,3,6,98
47,1,4,3,5,98
47,1,4,3,5,99
47,1,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
47,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,5,3,5,99
48,2,3,3,5,99
48,2,3,3,5,99
48,2,3,3,5,99
48,2,3,3,5,99
48,2,3,3,5,99
48,2,3,3,5,100
48,2,3,3,6,100
48,2,3,3,6,100
48,2,3,3,6,100
48,2,3,3,6,100
48,2,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
48,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,6,100
49,1,3,3,5,100
49,1,3,3,5,100
49,1,3,3,5,100
49,1,3,3,5,100
49,1,3,3,5,100
49,1,3,3,5,100
49,1,3,3,5,100
49,1,3,3,5,101
49,1,3,3,6,101
50,1,3,3,6,102
50,1,3,3,7,102
50,1,3,3,7,102
50,1,3,3,7,102
50,1,3,3,7,102
50,1,3,3,7,102
50,1,3,3,7,103
50,1,3,3,8,103
50,1,3,3,8,103
50,1,3,3,8,103
50,1,3,3,8,103
50,1,3,3,8,103
50,1,3,3,8,103
50,1,3,3,7,103
50,1,3,3,7,103
50,1,3,3,7,103
50,1,3,3,7,103
50,1,3,3,7,103
50,1,2,3,7,103
50,1,3,3,7,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
50,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,7,103
51,1,3,3,7,103
51,1,3,3,7,103
51,1,3,3,7,103
51,1,3,3,7,103
51,1,3,3,7,103
51,1,3,3,7,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,6,103
51,1,3,3,5,103
51,1,3,3,5,103
51,1,3,3,5,103
52,1,3,3,5,103
52,1,3,3,5,103
52,1,3,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,103
52,1,2,3,5,104
53,1,3,3,5,104
53,1,3,3,5,104
53,1,3,3,5,104
53,1,3,3,5,104
53,1,3,3,5,104
53,1,2,3,5,104
53,1,2,3,5,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,3,3,4,104
53,1,3,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,104
53,1,2,3,4,105
53,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,105
54,1,2,3,5,106
54,1,3,3,5,106
54,1,3,3,4,106
54,1,3,3,4,106
54,1,3,3,4,106
54,1,3,3,4,106
54,1,3,3,4,106
54,1,3,3,3,106
54,1,3,3,3,107
54,1,4,3,3,107
54,1,4,3,3,107
54,1,4,3,3,107
54,1,4,3,3,107
54,1,4,3,3,107
54,1,4,3,3,107
54,1,4,3,2,107
54,1,4,3,2,107
54,1,4,3,2,107
54,1,4,3,2,107
54,1,4,3,2,107
55,1,4,3,2,107
55,1,4,3,2,107
55,1,4,3,2,107
55,1,4,3,2,107
55,1,4,3,2,107
55,1,4,3,2,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,107
55,1,4,3,3,108
55,1,5,3,3,108
55,1,5,3,3,108
55,1,5,3,3,108
55,1,5,3,3,108
55,1,5,3,3,108
55,1,5,3,2,108
55,1,4,3,2,108
55,1,4,3,2,108
55,1,4,3,2,108
55,1,4,3,2,108
55,1,4,3,2,108
55,1,4,3,2,108
55,1,4,3,1,108
55,1,4,3,1,108
56,1,4,3,1,108
56,1,4,3,1,108
56,1,4,3,1,108
56,1,4,3,1,108
56,1,4,3,1,108
56,1,4,3,1,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,3,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,109
56,1,4,3,2,110
56,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
57,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,4,3,2,110
58,2,3,3,2,111
58,2,3,4,2,111
58,2,4,4,2,111
58,2,4,4,2,111
58,2,4,4,2,111
58,2,4,4,2,111
59,2,4,4,2,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
59,2,4,4,1,111
60,2,4,4,1,111
60,2,4,4,1,111
60,2,4,4,1,111
60,2,4,4,1,111
60,2,4,4,1,111
60,2,4,4,1,111
